id,tweet,username,created_at,random
1.13363E+18,"@TriasSudarwanto Hai Kak Trias, Asih infokan. Pembayaran tagihan Kartu Kredit di Tokopedia akan di proses ke pihak bank maksimal dalam waktu 3x24 jam hari kerja ya Kak (tidak termasuk hari Sabtu, hari Minggu dan hari Libur Nasional) --",tokopediacare,2019-05-29 14:07:51 SE Asia Standard Time,0.462862
1.13408E+18,@micorazone_id Sudah Imwar jawab melalui DM ya Kak. Yuk bisa dicek DM nya Kak. Thanks,tokopediacare,2019-05-30 19:37:05 SE Asia Standard Time,0.02407117
1.13444E+18,"@crlyst Felix berharap ya Kak, pesanan segera diterima. Thanks",tokopediacare,2019-05-31 19:39:43 SE Asia Standard Time,0.866041483
1.1344E+18,"@TokopediaCare  Hallo, dana saya direview sejak tanggal 19 Mei, disuruh tunggu 7x24 jam, sampe skrng masih blm cair, waktu tunggu slalu bertambah dari 7x24 jadi 2x24 nambah 6jam 8 jam dst sampe skrng masih blm bisa cair. email : mustafa.kemal.attaturk.2@gmail.com",synystertech,2019-05-31 17:10:08 SE Asia Standard Time,0.370296468
1.13426E+18,"@adheengfc Halo Kak Ziardeen, pertanyaan Kakak sudah Novi respon melalui DM ya Kak. Thanks",tokopediacare,2019-05-31 07:30:15 SE Asia Standard Time,0.904822434
1.13374E+18,"@aarizaldi_ Halo Kak Arizaldi, mohon maaf atas kendala yang dialami. Choky sudah merespons melalui DM ya Kak. Yuk cek DMnya. Thanks",tokopediacare,2019-05-29 21:14:48 SE Asia Standard Time,0.480975554
1.13489E+18,@TokopediaCare kak saya sudah kirim dropship via market place Shopee resi Terlacak koq tapi kenapa di sistem gag berubah statusnya. Pdhl brg udh smpe dgn no inv ini INV/20190530/XIX/V/324014265. Resi nya ini JP8915963164 pke jnt  https://t.co/ZT87EC5txf,heimdalstation,2019-06-02 01:41:05 SE Asia Standard Time,0.622467896
1.13387E+18,"@fietrArteif Hai Kak, mohon maaf atas ketidaknyamanannya. Randy sarankan Kakak untuk klik Komplain pada invoice yang berkendala agar kendalanya masuk pada Pusat Resolusi ya. Thanks",tokopediacare,2019-05-30 05:45:54 SE Asia Standard Time,0.422981879
1.1347E+18,"@metalpuniko Hai Kak Sam, maaf atas kendala yang dialami ya. Sudah Vista respons melalui DM ya. Yuk cek DM Kakak. Thanks",tokopediacare,2019-06-01 12:42:54 SE Asia Standard Time,0.886158165
1.1338E+18,@Fatul0706 @tokopedia @TokopediaCare ini yg hoax  https://t.co/rbsfjIHbtm,anan_desni,2019-05-30 01:08:22 SE Asia Standard Time,0.792902913
1.13366E+18,@octasaktianti Yuk Kak Octa cek DM nya. Cezar sudah merespons via DM ya Kak. Thanks,tokopediacare,2019-05-29 16:00:08 SE Asia Standard Time,0.118701274
1.13371E+18,@Willyam_Growing Rastha sudah merespon melalui DM ya Kak. Yuk cek DM. Thanks.,tokopediacare,2019-05-29 19:35:28 SE Asia Standard Time,0.700898363
1.13462E+18,@skurachan10 Update terbaru Khirza infokan cashback atas transaksi Kakak sudah diteruskan ke OVO Points Kakak pada tanggal 1 Juni 2019 pukul 00.31 WIB. Yuk Kak bisa cek kembali OVO Points Kakak ya. Thanks,tokopediacare,2019-06-01 07:51:45 SE Asia Standard Time,0.48828576
1.13407E+18,@abdulhadirsyd Sudah Iwmar jawab melalui DM ya Kak. Yuk bisa dicek DM nya Kak. Thanks,tokopediacare,2019-05-30 19:29:21 SE Asia Standard Time,0.884918559
1.13497E+18,"@iqbalimovic Hai juga Kak Iqbal. Keyra infokan untuk penarikan dana ke bank Mandiri, BCA, BRI, BNI dan CIMB tetap normal tapi untuk ke selain bank tersebut selama libur lebahan dan cuti bersama yaitu tanggal 03 Juni-09 Juni 2019 bisa diproses oleh Tokopedia tapi dana tersebut akan diproses --",tokopediacare,2019-06-02 06:31:14 SE Asia Standard Time,0.387018273
1.13472E+18,@TokopediaCare Mana mengerti sih aduh bener bener deh  ini tokopedia mengecewakan sekali sistemnya di perbaiki ya tolong,febrychrisna,2019-06-01 14:14:04 SE Asia Standard Time,0.172897042
1.13518E+18,@TokopediaCare Barang Kan lagi proses tp Pembeli. A Minta uang kembali,lakum62618082,2019-06-02 20:34:21 SE Asia Standard Time,0.767970157
1.13375E+18,@awindrastore --kalau masih belum berhasil Kakak bisa hubungi pada pesan ini kembali ya. Thanks,tokopediacare,2019-05-29 21:48:03 SE Asia Standard Time,0.083247117
1.13485E+18,@TokopediaCare min tolong bantu fu dong paket sy ke @JNECare ...tq,kolikolie328,2019-06-01 23:02:39 SE Asia Standard Time,0.017429939
1.13442E+18,@biancashyam @TokopediaCare @JNE_ID Ohh jadi dibantu sama seller juga? Bagus lah,digdigduer,2019-05-31 18:36:08 SE Asia Standard Time,0.536113051
1.13364E+18,@trizarifin Boleh infokan nomor invoice transaksi tersebut melalui DM agar Novi cek lebih lanjut ya Kak. Thanks,tokopediacare,2019-05-29 14:48:36 SE Asia Standard Time,0.393060048
1.13446E+18,"@RezkyPratomo Tommy sudah merespons pesan Kakak melalui DM, yuk Kak cek DMnya. Thanks",tokopediacare,2019-05-31 20:46:28 SE Asia Standard Time,0.167033519
1.13474E+18,"@suchi_sutamie Perihal kendala tersebut, Bilal sarankan Kakak bisa tunggu dulu info terbaru dari pihak kurir ya. Thanks",tokopediacare,2019-06-01 15:43:57 SE Asia Standard Time,0.386582459
1.13395E+18,"@lexonisme Hai Kak, maaf atas ketidaknyamanannya. Saat ini sudah Nayya lakukan pencarian ulang driver untuk invoice tersebut. Boleh tunggu dulu pencarian driver penggantinya dan bisa cek berkala di menu Penjualan Sedang Dikirim ya Kak. Thanks",tokopediacare,2019-05-30 11:21:52 SE Asia Standard Time,0.171573212
1.13542E+18,"@mrsnovyaldi Hai Kak, Chira infokan  untuk pesanan tersebut saat ini statusnya sudah dalam 'Pesanan Tiba' atau 'Delivered'  ya Kak, pada 3 Juni 2019 pukul 12:34 WIB dan diterima oleh Kiki. Chira sarankan Kakak bisa melakukan konfirmasi mengenia penerimaan pesanan tersebut. Thanks",tokopediacare,2019-06-03 12:55:47 SE Asia Standard Time,0.177346837
1.13391E+18,"@TokopediaCare apapun itu. investigasi lah, melibatkan grab lah atau apalah dengan janji akan memberikan update perkembangan juga sampai saat ini tidak ada, ruang diskusi hanya sebatas Multichat yang memyediakan tombol bantuan dengan respon sama yang berulang.",oziojik,2019-05-30 08:17:44 SE Asia Standard Time,0.942185021
1.13405E+18,@muhammadbayu Wonka infokan untuk pembayaran Tagihan Kartu Kredit Citibank saat ini belum tersedia di Tokopedia ya Kak. Disarankan bisa tunggu lebih dulu dan cek berkala untuk bank tersebut ya. Thanks,tokopediacare,2019-05-30 17:50:37 SE Asia Standard Time,0.461657203
1.13395E+18,@TokopediaCare Tolong cek dm saya min,fasagita,2019-05-30 11:03:59 SE Asia Standard Time,0.598396843
1.13478E+18,@STNG17 --terhadap penjual yang melanggar Syarat dan Ketentuan Tokopedia. Thanks,tokopediacare,2019-06-01 18:09:19 SE Asia Standard Time,0.007022333
1.13508E+18,@RahmatD02933096 Rayhan sudah balas via DM ya Kak. Yuk cek DM Kakak. Thanks,tokopediacare,2019-06-02 14:11:35 SE Asia Standard Time,0.523551412
1.13471E+18,"@slankers_arsya Felix sarankan ya Kak, untuk lakukan clear cache/clear data pada pengaturan smartphonenya (langkah ini bervariasi bergantung pada smartphone yang digunakan, jadi bisa disesuaikan). Dipastikan akses internet stabil saat akses aplikasi Tokopedia. Lalu lakukan relogin--",tokopediacare,2019-06-01 13:18:56 SE Asia Standard Time,0.605068878
1.13467E+18,@DhieanaNew Uninstall done.. bye bye @TokopediaCare @tokopedia,fitanugrah,2019-06-01 10:40:08 SE Asia Standard Time,0.183367177
1.13435E+18,"@fatwabadi Hai Kak, Bulan sudah respons melalui DM ya. Yuk cek DMnya. Thanks",tokopediacare,2019-05-31 13:46:30 SE Asia Standard Time,0.616456445
1.1344E+18,@tokopedia @TokopediaCare @BNI @BNICustomerCare @BNIPromo @bni kalo bayar tagihan kartu kredit lewat tokopedia itu masuknya berapa lama ya? Soalnya saya sudah bayar dari tgl 29 mei 2018 tapi hari ini masih dikirimin sms tagihan sudah jatuh tempo,trikaloko,2019-05-31 16:50:39 SE Asia Standard Time,0.412283726
1.13363E+18,"@sharkofagus Citha lanjutkan ya, info mengenai nomor invoice diperlukan agar bisa dilakukan penyesuaian terhadap pesanan ya Kak. Thanks",tokopediacare,2019-05-29 13:59:00 SE Asia Standard Time,0.343025158
1.13536E+18,"@TokopediaCare saya mau lapor, pesanan saya dengan no INV/20190530/XIX/V/323826496 Tidak di kirim2 oleh penjual dan penjual masukan resi palsu, saya sangat di rugikan, tolok di tindak toko nya dan selesaikan masalah saya, Terimakasih",darusassalam,2019-06-03 08:31:37 SE Asia Standard Time,0.236152709
1.13375E+18,"@shttfckngp Kakak dapat memilih cicilan menggunakan OVO PayLater dengan jangka waktu 3 (tiga) bulan, 6 (enam) bulan, 9 (sembilan) bulan dan 12 (dua belas) bulan dan akan dikenakan Bunga Bulanan tiap bulannya. Lebih lengkapnya Kakak bisa klik link berikut ya--",tokopediacare,2019-05-29 21:44:50 SE Asia Standard Time,0.439889286
1.13472E+18,@ciciwulandaripg Casey infokan Kakak bisa cek daftar pemenang Tap-Tap Mantap pada link berikut ya  https://t.co/rUpWdlACD5. Thanks,tokopediacare,2019-06-01 13:59:24 SE Asia Standard Time,0.78063073
1.13467E+18,@TokopediaCare cek dm min 🙏🏻,okyyr,2019-06-01 10:37:07 SE Asia Standard Time,0.240496613
1.134E+18,@TokopediaCare Lah kok gabisa? Kemarin2 bisa kok.,primafitra,2019-05-30 14:15:17 SE Asia Standard Time,0.482531168
1.1336E+18,@Druginesia Sudah Cesil respons melalui DM ya Kak. Yuk cek DM-nya. Thanks,tokopediacare,2019-05-29 11:47:17 SE Asia Standard Time,0.595304399
1.13394E+18,@TokopediaCare @Smartfrencare Pagi. Saya udah top-up paket data smartfren via tokped udah dua kali tapi prosesnya selalu lama dan ujung-ujungnya gagal. Kenapa ya?  https://t.co/PNNxTRHXHa,rizkywinaya,2019-05-30 10:29:27 SE Asia Standard Time,0.634093498
1.13366E+18,@KopiTeberi Asih sudah respons DM Kakak ya. Yuk cek DM nya Kak. Thanks,tokopediacare,2019-05-29 16:20:45 SE Asia Standard Time,0.055460601
1.13541E+18,@TokopediaCare  https://t.co/wnjhEFVUzk,lisulta,2019-06-03 12:02:28 SE Asia Standard Time,0.327709226
1.13398E+18,"@gobel_alvin Terima kasih kembali Kak Arifin. Baik Kak, kalau ada pertanyaan lain seputar transaksi di Tokopedia bisa diinfokan kembail melalui pesan ini ya :)",tokopediacare,2019-05-30 13:14:05 SE Asia Standard Time,0.583596558
1.13428E+18,@TokopediaCare kakak mau tanya dong..status barang saya sudah sampai tapi barangnya blom sampai ke saya..knp ??  https://t.co/nF9uvf52VV,sepshobari,2019-05-31 08:47:43 SE Asia Standard Time,0.662589492
1.1337E+18,"Min barang saya tadi siang statusnya dikirim ke alamat, tapi kok sore balik lagi ke gudang. Padahal kurir sebelumnya nyampe rumah aman-aman aja. Ini jangan sampe di simpan kelamaan ya saya mau mudik. Terima kasih. @TokopediaCare  https://t.co/nMk4tMfG2s",anhar80z,2019-05-29 18:41:59 SE Asia Standard Time,0.089682975
1.13373E+18,@TokopediaCare Saya nga bisa klik buka bantuan.. Soal. A saya Blom masukin resi...,lakum62618082,2019-05-29 20:44:54 SE Asia Standard Time,0.386405115
1.13515E+18,@KimotoYuura Hai Kak. Bisa infokan detail kendalanya melalui DM agar Tito lakukan pengecekan ya Kak. Trims,tokopediacare,2019-06-02 18:47:29 SE Asia Standard Time,0.042509834
1.13432E+18,@eeempii Celyn sudah respon melalui DM ya Kak. Yuk Kak cek DM nya. Thanks,tokopediacare,2019-05-31 11:44:18 SE Asia Standard Time,0.035528292
1.13434E+18,"@TokopediaCare min ini voucher kenapa tidak bisa di gunakan ,padahal quota masi ada 200 ,tapi pas mau di pake malah habis ,tolong solusi nya ,toko kami jadi gabisa menggunakan promo kalo bgini  https://t.co/9J3KlqVHMs",ericklaushen,2019-05-31 12:56:22 SE Asia Standard Time,0.049073552
1.13356E+18,"@PTS_Pratamatech Sama-sama Kak, Tara senang kendalanya sudah selesai.",tokopediacare,2019-05-29 09:24:51 SE Asia Standard Time,0.839302198
1.1352E+18,@sudhagama Sama-sama Kak. Cevin ikut senang kalau info yang diberikan membantu. Kalau ada pertanyaan seputar Tokopedia jangan ragu untuk bertanya kembali ya Kak.,tokopediacare,2019-06-02 22:21:18 SE Asia Standard Time,0.009173188
1.13381E+18,"@TokopediaCare min ini di dextop ko ga bisa tambah produk ya dari pagi jawabanya terjadi kesalahan sistem,sudah di klir,log out,log in,ganti browser ttp aja ini yg Ada tulisan beta di tambah produknya,kmren di yg ga Ada tulisan beta nya normal",rikkya16com,2019-05-30 02:09:04 SE Asia Standard Time,0.924992175
1.13359E+18,Ini kenapa resi belom di update @TokopediaCare  https://t.co/7I9C6klXAz,ewropp,2019-05-29 11:38:36 SE Asia Standard Time,0.793511645
1.13512E+18,@hamzah06 @Mimi_Hokyah @tokopedia @TokopediaCare Udah dr kemaren ge #Uninstalltokopedia,sutanrmulia,2019-06-02 16:48:21 SE Asia Standard Time,0.020578719
1.13432E+18,"Halo @TokopediaCare saya beli dispenser dari tenant di tokopedia , tapi yang sampai ke saya baru invoicenya aja, kemana kah dispenser saya, tolong dibantu ya @TokopediaCare terimakasih",rikyachmadhihoo,2019-05-31 11:27:46 SE Asia Standard Time,0.484672223
1.13539E+18,"@fandaaprodika1 Chira luruskan ya Kak, saat ini pesanan tersebut sudah di lakukan pengembalian dana ke pihak pembeli ya. Thanks",tokopediacare,2019-06-03 10:48:27 SE Asia Standard Time,0.07111635
1.13391E+18,@TokopediaCare Coba kalian lihat dr tgl 28 mei 2019 tdk ada perubahan status. Paket itu hilang? Kalau pun besok2 sampai saya sdh tdk butuh.,pb_eak,2019-05-30 08:46:21 SE Asia Standard Time,0.240082306
1.13527E+18,@Mimi_Hokyah @tokopedia @TokopediaCare Boikot aja. Gk rugi di hp kagak ada aplikasi @tokopedia juga Bila perlu naikan tagarnya #UnistallTokoPedia Paling juga 2 hari jadi trending topik...,nikkeherlina021,2019-06-03 02:35:41 SE Asia Standard Time,0.019372359
1.13407E+18,"@TokopediaCare malam min, DM Saya belum ada follow up nya ya?;)",d_micorazon,2019-05-30 19:26:27 SE Asia Standard Time,0.615112215
1.13528E+18,"@TokopediaCare Halo Min...Mohon info gmn cara ganti kurir dari JNE ke Gosend Sameday, yg kondisi pesanannya sudah dibayar dg kurir JNE?",arytgunadi,2019-06-03 03:16:11 SE Asia Standard Time,0.563739828
1.13443E+18,@TokopediaCare atau admin mo ucapin maaf juga? siapa tau admin yg dapet gift card nya.  https://t.co/M3tzkgzJNW,anan_desni,2019-05-31 18:53:06 SE Asia Standard Time,0.909234586
1.13553E+18,"@TokopediaCare @TokopediaCare dari balasan emailnya @mandiricare  minta ditanyain ke tokopedia perihal ini. Tolong jangan sampai saling lempar deh kalian, balikin aja saldo 200rb saya kalo memang ga bisa update saldo",nuranikbh,2019-06-03 19:49:36 SE Asia Standard Time,0.7022616
1.13445E+18,"@hadi1508 Malam Kak, maaf atas ketidaknyamanannya. Bilal infokan bahwa tidak bisa dilakukan penggabungan untuk nomor transaksi tersebut, karena transaksi ke 3 transaksi memiliki payment id yang berbeda ya Kak. Thanks",tokopediacare,2019-05-31 20:06:05 SE Asia Standard Time,0.319501523
1.13476E+18,"Halloo managemen dan IT @gojekindonesia @TokopediaCare @tokopedia yang bermental maling, masih belom cukup fitri kah otak korupsi kalian di bulan puasa ini ?? Tolong jelaskan fungsi pilihan Toko Tutup di aplikas  @kompascom @kemkominfo @GrabID @BukaBantuan  https://t.co/3LLH7WfWkz",just4uandi,2019-06-01 16:39:24 SE Asia Standard Time,0.821282548
1.13472E+18,@Iwanak8 Chira mengirimkan pesan DM ke Kakak. cek yuk Kak,tokopediacare,2019-06-01 14:12:02 SE Asia Standard Time,0.940286553
1.1344E+18,"@TokopediaCare Jaga lisan jaga bibir, Jauh hati dari khawatir.  Tua muda ucapkan takbir, Tanda ramadhan kan berakhir.  Kain katun dalamnya kain satin Lewat pantun, saya ucapkan lahir batin 🙏",elvir_13,2019-05-31 16:50:24 SE Asia Standard Time,0.400968527
1.1347E+18,@OkyYr Saat ini kendala Kakak sudah Novi respon kembali melalui DM ya Kak. Thanks,tokopediacare,2019-06-01 13:10:33 SE Asia Standard Time,0.794359441
1.13486E+18,"@TokopediaCare minta solusi ingin membatalkan pesanan karena sudah hampir 1 minggu pesanan belum.dikirim,",sangalas_19,2019-06-01 23:17:13 SE Asia Standard Time,0.455944547
1.1353E+18,"@TokopediaCare min, koq pecah telur ga ada yah??",parispvj6,2019-06-03 04:33:19 SE Asia Standard Time,0.982492445
1.1337E+18,"Hallo @tokopedia @TokopediaCare aku tu jarang banget cancel barang, tp ini @JNE_ID @JNECare udah sangat bikin gabisa nunggu lagi, sampai sekarang barang ga nyampe loh, harus nunggu sampai kpn lagi yaaaa",vanillaoudwood,2019-05-29 18:35:09 SE Asia Standard Time,0.669395743
1.13434E+18,"@Riisur Hai Kak Rizki, Bulan sudah respons melalui DM ya. Yuk cek DMnya. Thanks",tokopediacare,2019-05-31 13:12:43 SE Asia Standard Time,0.252550689
1.13508E+18,@Mimi_Hokyah @tokopedia @TokopediaCare Nah tagar baru nih #UninstallTokoPedia  #UninstallTokoPedia,hamzah06,2019-06-02 14:15:36 SE Asia Standard Time,0.82542553
1.13476E+18,@tukang_ngepel Baim infokan untuk model HP Kakak belum didukung untuk fitur tukar tambah di Tokopedia ya. Thanks,tokopediacare,2019-06-01 17:06:05 SE Asia Standard Time,0.499973456
1.13538E+18,@Mimi_Hokyah @NdoroPADI @tokopedia @TokopediaCare Ga pernah install tokoped ato gunain tokped (seingat sy). Tp tetep naikin tagar #UninstallTokoPedia,ivelinedb,2019-06-03 10:10:37 SE Asia Standard Time,0.579323506
1.13392E+18,"Kak, sy mau transaksi di tokped, dari tadi mau masuk ke pembayaran ga bisa terus... Ada sekitar 10x sy coba @TokopediaCare",estiehatala1,2019-05-30 09:07:19 SE Asia Standard Time,0.943253842
1.134E+18,@uwituwiter Teza sudah respons melalui DM ya Kak. Yuk cek DMnya. Trims,tokopediacare,2019-05-30 14:20:39 SE Asia Standard Time,0.052072893
1.13454E+18,@adde02_ Sudah Imwar jawab melalui DM ya Kak. Yuk bisa dicek DM nya Kak. Thanks,tokopediacare,2019-06-01 02:35:16 SE Asia Standard Time,0.518165043
1.13549E+18,@YonnathanIS --agar transaksi Kakak tidak batal otomatis sebelum tanggal 11/06/2019 pukul 17.11 WIB ya. Thanks,tokopediacare,2019-06-03 17:24:25 SE Asia Standard Time,0.417535433
1.13463E+18,"@henxr25 Hai Kak Joe, Bulan sudah respons melalui DM ya. Yuk cek DMnya. Thanks",tokopediacare,2019-06-01 08:23:05 SE Asia Standard Time,0.442247007
1.13432E+18,@TokopediaCare min kalo tokped ga bisa pake voucher freeong berbarengan sama vc cashback ya?,paesuchi,2019-05-31 11:33:56 SE Asia Standard Time,0.318439648
1.13468E+18,@TokopediaCare min sia cageur cek dm,jonkgilbert,2019-06-01 11:39:16 SE Asia Standard Time,0.28963543
1.13512E+18,"@Bijih_Salak Hai Kak, maaf atas kendalanya. Cevin sudah balas lewat DM ya Kak. Yuk Kak cek DMnya. Thanks",tokopediacare,2019-06-02 16:27:39 SE Asia Standard Time,0.862558245
1.1344E+18,@TokopediaCare Jawaban autoreply standar.. udah lah pasti saya clear cache reinstall uninstall update sama aja bro...,bharatadewanto,2019-05-31 16:50:41 SE Asia Standard Time,0.685057845
1.1336E+18,Siang @TokopediaCare @tokopedia saya pesan barang menggunakan go-send. tersisa kurang dari 3 menit untuk estimasi pencarian driver tetapi driver belum ditemukan. Bagaimana ini? Karna saya kirim ke kantor dan hari ini hari terakhir kantor saya masuk,rpradinanto,2019-05-29 11:47:31 SE Asia Standard Time,0.865000435
1.13354E+18,"@TokopediaCare tampilan toko tidak jelas, produk ada yang hilang. coba anda search aja di twitter, yang komplain toped error juga banyak kok, permasalahannya sejenis. monggo inisiatif 👌",adiyeeeee,2019-05-29 07:47:47 SE Asia Standard Time,0.478643281
1.13364E+18,"@imamsofi_ Maaf atas ketidaknyamanannya, kendala Kakak sudah Gisya respons melalui DM. Yuk cek DM nya. Thanks",tokopediacare,2019-05-29 14:51:45 SE Asia Standard Time,0.293684332
1.13441E+18,@TokopediaCare tolong diberi penjelasan mengenai dana saya yang ditahan tersebut,synystertech,2019-05-31 17:28:18 SE Asia Standard Time,0.525545935
1.13481E+18,"@RebeL_Rockz Yuk cek DM, sudah Betty respon via DM ya Kak. Thanks",tokopediacare,2019-06-01 20:21:28 SE Asia Standard Time,0.160627634
1.13365E+18,"@lilinilin Hai Kak Linda, mohon maaf atas kendala yang terjadi. Choky sudah merespons melalui DM ya Kak. Yuk cek DMnya. Thanks",tokopediacare,2019-05-29 15:31:45 SE Asia Standard Time,0.008369428
1.13506E+18,"@vc_lim Yuk cek DM, sudah Betty respon via DM ya Kak. Thanks",tokopediacare,2019-06-02 12:35:33 SE Asia Standard Time,0.548039403
1.13481E+18,@TokopediaCare  https://t.co/z8OhWXSPgo,nuralams,2019-06-01 20:03:12 SE Asia Standard Time,0.149105352
1.13392E+18,"@debora_kds Halo Kak Debora, maaf atas ketidaknyamanannya. Novi infokan sesuai pengecekan dan laporan yang sudah dilakukan melalui Pesan Bantuan akun Kakak tidak bisa menggunakan kode atau kupon promo Tokopedia karena sistem mendetekasi melanggar Syarat dan Ketentuan yang--",tokopediacare,2019-05-30 09:28:23 SE Asia Standard Time,0.412048671
1.13441E+18,@adieraditz @TokopediaCare cs di twit itu rata2 bot semua.,veign24,2019-05-31 17:30:58 SE Asia Standard Time,0.069251117
1.13492E+18,@TokopediaCare kalo mau ditarik ke rekening caranya gimana kak?,rizky_wn,2019-06-02 03:49:37 SE Asia Standard Time,0.46785429
1.13486E+18,"@alifstor3 Ahmad lanjutkan, untuk bis diproses lebih lanjut mohon lampirkan screenshot persetujuan dari pembeli terkait perpanjangan proses pesanannya melalui DM ya Kak. Thanks",tokopediacare,2019-06-01 23:44:55 SE Asia Standard Time,0.352734244
1.13431E+18,@TokopediaCare Jika sampai batas akhir belum dapat digunakan akan saya sampaikan lagi. Semoga saja dapat digunakan sebelum batas waktu berakhir.,yuditriana,2019-05-31 10:47:22 SE Asia Standard Time,0.085963583
1.13359E+18,"@thepardomuan_Jo Hai Kak Johnson, mohon maaf yang sebesar-besarnya atas ketidaknyamanannya Kak. Perihal transaksinya, Ana saranan Kakak bisa fokuskan kendalanya pada tiket Pesan Bantuan dengan ID 13281921 agar tidak terjadi adanya info dua arah ya. Thanks",tokopediacare,2019-05-29 11:22:03 SE Asia Standard Time,0.353502777
1.13515E+18,"@TokopediaCare @tokopedia @JNECare @JNE_ID tuk transaksi belanja saya (INV/20190531/XIX/V/324397698) itu status track nakal banget, toko tutup? Itu rumah, bukan toko! Dan di rumah itu ramai, krn keluarga dah pada datang, KURIR JNE AJA YANG GAK DATANG ANTAR!  https://t.co/8WW1F9uVLl",alicebooksshop,2019-06-02 18:31:18 SE Asia Standard Time,0.998723027
1.13412E+18,"@crlyst Hai Kak, maaf atas ketidaknyamanannya ya. Tito infokan untuk transaksi tersebut pembayarannya terverifikasi pada tanggal 30/05/2019 pukul 01:10 WIB. Penjual memiliki waktu maksimal 1x24 jam untuk proses pesanan dan 2x24 jam hari kerja sejak--",tokopediacare,2019-05-30 22:44:33 SE Asia Standard Time,0.817219282
1.13535E+18,"@TokopediaCare Kami sdg butuh cepat, mana ada org beli paket data disuruh nunggu 1x24 jam,  skrg zaman sdh serba instan min",ainulwafa,2019-06-03 07:40:33 SE Asia Standard Time,0.730501067
1.13375E+18,"@nihoohin Hai Kak Yusania, mohon maaf atas kendala yang dialami. Bisa infokan invoice atas transaksi yang dimaksud agar Wira bisa cek lebih lanjut. Thanks",tokopediacare,2019-05-29 21:49:00 SE Asia Standard Time,0.870957441
1.13387E+18,"@jejejelitaa -- dan infokan juga versi aplikasi Tokopedia, versi OS, dan  jenis perangkat/HP yang digunakan agar bisa dilakukan pengecekan lebih lanjut ya. Thanks",tokopediacare,2019-05-30 05:57:12 SE Asia Standard Time,0.269821249
1.13399E+18,@artsytic --linknya melalui DM agar dicek lebih lanjut ya. Thanks,tokopediacare,2019-05-30 13:50:16 SE Asia Standard Time,0.60764109
